reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A208WSD85UNE88,B00006XXGO,Marie Rogers,"[0, 0]","Maybe I should have exchanged them for a bigger size, but when I tried them on they fit fine.  They were perfect in the length so I thought the sizing was ok.  But after an hour my toes feel pinched and hurt. They look super cute but it is really hard to wear them for any period of time.  My feet are not wide by any means, so it was disappointing to have this issue.",3,Cute but very tight,1387324800,2013-12-18 00:00:00
A3RB1JA72Z0TUN,123456479,Elena M.,"[0, 0]","I already own this particular Shining Image jewelry box in brown, so this was my second buy. It arrived with some of the leather scratched, even though it looked like I was the first one opening the box. This particular color pink also looked pretty bad in person. The quality of this box seemed lesser than the brown one I own.I returned this pink case for a refund without a problem.  Got another brown Shining Image jewelry case and it's fine!",3,Arrived with a defect,1387411200,2013-12-19 00:00:00
A3SBFK6VX93LKG,B00012O12A,Tingo,"[0, 0]","I had previously purchased a pair of these jeans from a store and liked them so much I ordered a darker color from Amazon. They are listed as exactly the same fit, style, and size but the ones purchased from Amazon are more snug around the waist for me (this was before any washing). They also have a chemical smell from all the dye used but I'm sure there are some tricks to remove that so it isn't really a concern. It does make me wonder if the dying process somehow shrinks jeans as the darker pair is more snug but I'm not sure. If I could do it again I would probably just purchase them at the store after having tried them on as the previous pair I purchased locally was the same price.",3,Same...but different =\,1387411200,2013-12-19 00:00:00
A2ZA7ERK0P1EDE,B0000ASFDC,Terri Holliday,"[1, 3]","when we received the jacket, it was suppose to be red-orange and was actually an ugly burnt orange...no red in it. My husband is a 2X but I followed the advice in comments and purchased the XL  since they are oversized and it fit my husband well. My husband likes it so we won't be returning it.",3,Carhartt Red-Orange Jacket,1387497600,2013-12-20 00:00:00
A2CC8MLBSTMKPB,B0000B35D3,"Bettieg ""Bettie Gatewood""","[1, 1]","Beautiful just sent them back for reason they are to small and plan order larger onesDuragold is a beautiful glowing 14K gold, I have a couple of duragold.",3,Duragold Hoop Earrings,1387670400,2013-12-22 00:00:00
A1SDEG7BA0ZDGO,B0000TIIZ0,CBC girl,"[1, 1]","This watch is really nice, I liked it and ordered it. However, when it showed up, the size was way too small not as the description mentions. It indicates Case diameter as 34 mm and Band width 20 mm but the truth is the Case diameter is 28 or 30mm and the band width is 16 mm. the only wider part is right at the case but the rest of the band is thinner! I was so disapointed because I have a Timex that has a Case diameter of 33 mm and band width of 20 mm so I was very sure the watch I was ordering would be just the right size! I had to send back. I am considering ordering the same watch but in the men's version which is Case diameter 40 mm. Hoping the measurements are right on this one! It is a nice watch for everyday wear and really light. Gave three stars because of the wrong info.P.S. This watch doesn't have a date while the men's version has a tinny window for the date. Actually I have seen several buy it for younger boys and girls and i believe it is a good choice and also for those who like smaller watches/have a smaller wrist!",3,Nice Watch but Wrong description!,1387756800,2013-12-23 00:00:00
A1LNSXPMRE51NS,B0000B35DB,"Michael Cohen ""michael cohen""","[0, 0]","They're good, very simple,good quality, they were a gift and she seemed very pleased with the earrings. I don't know what else to say.",3,Nice earrings,1387843200,2013-12-24 00:00:00
A3JYUMK5DRS0FS,B0000ANDJY,"Sarah M Jensen ""Sarah""","[1, 1]","This is a good sock if you have thin calves. It was a bit tight on my calves, which are not large. I was disappointment that the sock wasn't thicker though, which made it less comfortable to walk in for a long time, and won't keep my feet warm in the snow.If you want a thick, warm, and cushioned sock, check out Thorlo Women's Thick Cushion Hiking Sock. Those socks are much better and not very much more money.",3,Not very thick and tight around the calves,1388016000,2013-12-26 00:00:00
A2WYY8NUCAA171,B0000ANECK,Swisslegend,"[0, 0]","I originally ordered this in an XL because that's what I normally wear but it was HUGE, like a tent. So I sent it back and got a Large. It fits better but it is still a tad too big. However I wouldn't order a medium because that would likely be too small. Never had that problem with a shirt before, I don't think there would be a size that fits just right.",3,Its OK,1388102400,2013-12-27 00:00:00
A2NAUT9IM5HB0J,B0000X5EJO,Lethe2010,"[0, 0]","The quality of the knit is lovely - very fine and soft. But the fit runs big, and unlike many 100% cotton products these don't shrink. Suggest getting a size smaller than you usually do.",3,These fit big and don't shrink,1388102400,2013-12-27 00:00:00
A1TWDOPZP8XH8F,B0000DYKET,Amr Arafat,"[0, 0]",The design is great as expectedWhat I've noticed is the size is small than usual. My size is 10.5 and despite this one is 11 but it feels somewhat smallYou need to oversize by 1 if you want to feel comfortable,3,"KEEN Men's Newport Sandal,Gargoyle/Tawny Olive,11 M US",1388275200,2013-12-29 00:00:00
AM04GIMCXL2LL,B0001464AA,"Linda T. McCarthy ""mcrotter""","[0, 0]",It is not my regular Wacol buy- I like the straps on the bra- it feels a little loose at the end of the day which is odd for Wacol.  It doesn't hold it's strength like the other Wacol bras I have had.,3,it is ok,1388275200,2013-12-29 00:00:00
A1KEUJLWJB2YKQ,B0000891K0,eric dragoo,"[0, 1]","she does like these but she has worn out a few pairs. so for the price they are good but higher price last way longer so in the end may be a better buy in reality. that said, we were satisfied with the value.",3,my wife likes,1388448000,2013-12-31 00:00:00
A3P73GMNTWDJ2S,B000074RL3,gdeen,"[0, 0]",This may be a good sports bra but it is for smaller cup sizes with larger band sizes. A lot of hooks to fasten.,3,For smaller cup sizes,1388448000,2013-12-31 00:00:00
A2YC6AANV4GZ0F,B0001ZNZJM,The Amazon Shopper,"[0, 0]","The boxer is more comfortable. This boxer BRIEF has none of the benefits of the boxers, but it's not body hugging either, so it tends to ride up, and hard to wear pants.",3,The boxer is better,1391212800,2014-01-02 00:00:00
A2HYEGYQXWXCJX,B00022JPNE,Double Deuce,"[1, 1]","I give them credit where credit is due, these are well made and authentic looking paratrooper pants, that said, they are way too small in size and I believe the problem is that they don't cme in specific size ranges only S,M,L,XL. I went to the manufacturers site to try to get a handle on what those sizes represent but to no avail they were just too small. Now they do offer straps that afford so latitude in size range but it's very limited. I was also disappointed in the width of the pant legs themselves, I expected them to have more flair to them then that had. I'm going to return these and in spite of how well made they are I am not going to try the next size up. Because of the lack of precision in sizing I would not recommend these to someone else. I know that this is a common issue with fatigues but it would seem like it would make more sense to make them in size ranges say of 2 inches rather than small fits 28-32&#34; waist because you really don't have 4&#34; of play so unless you are a perfect match it's hard to get them to fit.",3,Well made but way 2 small,1391212800,2014-01-02 00:00:00
A1FA6R2ADT1Q99,B0001ZNZJM,P. Kikuta,"[0, 0]","I don't see what the big fuss is about these. I gave these a try since I was sucked in by all these 5 star reviews and expected something mind-blowing. Sadly, I was dissapointed.  The elastic waistband is way too thick and stiff. I can feel it digging into my stomach and sides when I sit down. The legs do not have any elastic so the ride up and bunch. For the price these are not worth it. I would rather spend more money and get something more comfortable like Under Armour's boxers.",3,Not impressed,1396310400,2014-01-04 00:00:00
A2AYL2F4RDG2E6,B0000ZDSDG,"big reader ""love to read""","[1, 2]",I bought this bra because it had so many good reviews and I am always looking for a minimizer bra.  I bought my regular size which is a 34C.  I have to wear it in the loosest hook and I usually wear a 34C in the tightest hook.  I put it on this morning and it felt a little snug but not uncomfortable and I thought it would be OK.  Now it's after lunch and I am sitting at my desk after eating a Chick-Fil-A sandwich -- just the sandwich mind you -- not the meal.  Well I am about to die. This bra is cutting me in half and there's nothing I can do about it.  I can't just take it off and go around braless so I am hostage to this torture chamber!  I'm too lazy to send it back so I'll just wear it on a &#34;thin&#34; day.,3,Not to my liking,1398902400,2014-01-05 00:00:00
A3J8OANU58V50O,B00022JPNE,LAWRENCE WHITENER,"[0, 1]","I'm a big guy, so clothes tend to be sized too low and I order one size larger.  That is NOT the case with this manufacturer, so order one size smaller.  Other than its huge sizing, they are well made and a good price.",3,"Good Quality, but order one size smaller",1404172800,2014-01-07 00:00:00
A3W4JZO2VHY68F,B000086910,Sami,"[1, 1]","I think I will like it better once its washed several times and stretches just a little.  I have had these before and found the same thing.  If they offered half sizes, I would have gotten a half size larger.  I know the next size up does not fit...its too big, BUT this is a nice bra, does a good job of minimizing.  It does go up a little into my arm pits, but I don't think that will bother me after it softens up a bit.  Like the straps and shape of cups.  Well made.  I would love to find a bra that I give 5 starts to but probably will not in my lifetime.",3,Nicely made but a teense tight,1389657600,2014-01-14 00:00:00
A1WCVQB9BXHYNL,B00004U1J2,Rebeca Borges,"[0, 0]","I'm an adult so obviously it was a bit small but it was good for a costume. Not the best quality if you want something durable. It is still in one piece though, after a party.",3,Good for a one time costume,1389744000,2014-01-15 00:00:00
A2WJP3BKOF6G9P,B0000E0125,PBeth,"[0, 0]","I was sort of disappointed when I received this because I expected it to be fitted and it is too loose to comfortably where under fitted sweaters. It also snags easily so be careful with rings, etc. However, the feel of the fabric is wonderful, and I am still able to wear it under certain things.",3,Not Fitted,1389830400,2014-01-16 00:00:00
A2PF04TGB9REGF,B0000ZBSBU,Mary,"[0, 0]","Although the cup size is right, the length of the shoulder straps causes binding in the armpit area.  There are no strap adjustments, so for heavy breasts (DD cup and up) the back tends to pull up.  Wonderful breathable fabric.  Otherwise comfortable.Update:  The hooks at the center, lowest one rubs the skin, not enough fabric backing.",3,Update to review,1389916800,2014-01-17 00:00:00
